단축코드,한글명,시가총액,per,pbr,ROE,부채비율,배당수익률
052900,KX하이텍                                ST3100910230000NNN NNNNNNNN0NNNNNNNN0000009810000100001NNN00NNN000000100N0900000001598730000000005002005011800000000005510700000000002755375850012       0 NN000000,536.0,5.49,0.41,0.09,62.85,0.0
053030,바이넥스                                ST2100910240000NNY NNNYNNNN0NNNNNNNY0000157200000100001NNN00NNN000000060Y0900000003103620000000005002001080700000000003268400000000001634209400012       0 NN0000008,5203.0,-14.84,2.72,1.54,59.09,0.0
053050,지에스이                                ST3000000000000NNN NNNNNNNN0NNNNNNNN0000026150000100001NNN00NNN000000100N0900000001634750000000005002001101100000000002998700000000001530435750012       0 NN0000015,780.0,21.85,0.83,3.81,152.54,4.0
053060,세동                                    ST3100910300000NNN NNNNNNNN0NNNNNNNN0000012050000100001NNN00NNN000000100N0900000102651530000000005002001081700000000001765700000000000882870950012       0 NN00000,206.0,-17.94,0.59,25.5,224.09,0.0
053080,케이엔솔                                ST3100910270000 NN N    N  0  N    N0000115500000100001NNN00NNN000000060Y0900000000682920000000005002020092400000000001299900000000000649990350012       0 NN0000023,1492.0,10.99,0.8,2.81,116.64,60.0
053160,프리엠스                                ST3100910280000NNN NNNNNNNN0NNNNNNNN0000078900000100001NNN00NNN000000100N0900000000383920000000005002001103000000000000600000000000000300000000012       0 NN0000001,461.0,-31.78,0.8,2.65,8.54,10.0
053260,금강철강                                ST3100910260000NNN NNNNNNNN0NNNNNNNN0000041650000100001NNN00NNN000000100N0900000000640670000000005002002010400000000001872000000000000986000000012       0 NN0000009,770.0,11.15,0.56,-4.89,18.17,30.0
053270,구영테크                                ST3100910300000NNN NNNNNNNN0NNNNNNNN0000021650000100001NNN00NNN000000100N0900000011578260000000005002002020700000000002741000000000001370520250012       0 NN0000020,611.0,3.35,0.46,11.41,232.96,12.0
053280,예스24                                  ST3101100000000NNN NNNNNNNN0NNNNNNNN0000037700000100001NNN00NNN000000100N0900000001027570000000005002008050700000000002500000000000001250000000012       0 NN00000,940.0,64.83,0.52,-0.5,131.56,40.0
053290,NE능률                                  ST3101500000000NNN NNNNNNNN0NNYNNNNN0000019900000100001NNN00NNN000000100N0900000001004870000000005002002121000000000001652600000000000826315350012       0 NN00000,325.0,-6.44,0.4,-6.09,22.69,0.0
053300,한국정보인증                            ST2000000000000NNN NNNNNNNN0NNNNNNNN0000061000000100001NNN00NNN000000060Y0900000005118280000000005002014020400000000004244100000000002122068050012       0 NN000000668,2636.0,23.52,1.35,18.91,67.4,30.0
053350,이니텍                                  ST3000000000000NNN NNNNNNNN0NNNNNNNN0000088100000100001NNN00NNN000000100N0900000001385110000000005002001111500000000001979000000000000989545800012       0 NN000000,1755.0,75.17,1.43,2.09,6.59,0.0
053450,세코닉스                                ST3100910290000NNN NNNNNNNN0NNNNNNNN0000053700000100001NNN00NNN000000100N0900000001145590000000005002001080900000000001479200000000000739640150012       0 NN0000023,818.0,8.28,0.58,8.03,105.28,10.0
053580,웹케시                                  ST2000000000000 NN N    N  0  N    N0000112500000100001NNN00NNN000000060Y0900000000550300000000005002019012500000000001363600000000000689312400012       0 NN000000,1520.0,21.24,1.34,7.16,25.0,20.0
053610,프로텍                                  ST2100910270000NNN NNNNNNNN0NNNNNNNY0000316000000100001NNN00NNN000000060Y0900000000287400000000005002001081700000000001100000000000000550000000012       0 NN000000,3443.0,15.88,1.02,8.9,17.27,80.0
053620,태양                                    ST3100910260000NNN NNNNNNNN0NNNNNNNN0000065100000100001NNN00NNN000000100N0900000000025150000000005002001080700000000000860000000000000430000000012       0 NN00000,551.0,6.67,0.3,9.65,13.47,40.0
053700,삼보모터스                              ST3100910300000NNN NNNNNNNN0NNNNNNNN0000040000000100001NNN00NNN000000100N0900000001412910000000005002001110600000000002287700000000001143859500012       0 NN00000842,932.0,2.13,0.24,12.29,212.5,10.0
053800,안랩                                    ST1000000000000YNY NNNNNNNN0NNNNNNNY0000586000000100001NNN00NNN000000030Y0900000000363260000000005002001091300000000001112600000000000573897000012       0 NY00000,6754.0,18.57,1.69,9.29,28.85,260.0
053950,경남제약                                ST3100910240000NNN NNNNNNNN0NNNNNNNN0000008710000100001NNN00NNN000000100N0900000553287680000000001002001110600000000007814700000000000781473580012       0 NN0000001,617.0,4.09,0.54,-5.48,41.17,0.0
053980,오상자이엘                              ST3000000000000NNN NNNNNNNN0NNNNNNNN0000034400000100001NNN00NNN000000100N0900000000604580000000005002002040900000000001898200000000000949139150012       0 NN00000064,654.0,10.28,0.63,9.76,42.63,60.0
054040,한국컴퓨터                              ST3100910280000NNN NNNNNNNN0NNNNNNNN0000047450000100001NNN00NNN000000100N0900000000289520000000005002002011500000000001607100000000000803564500012       0 NN00000170,762.0,5.6,0.47,3.05,25.59,56.0
054050,농우바이오                              ST3000000000000NNN NNNNNNNN0NNNNNNNN0000081900000100001NNN00NNN000000060Y0900000000654780000000005002002040200000000001603000000000000801528050012       0 NN00000080,1334.0,12.31,0.49,6.6,25.27,44.0
054090,삼진엘앤디                              ST3100910310000NNN NNNNNNNN0NNNNNNNN0000008280000100001NNN00NNN000000100N0900000001161770000000005002004020600000000002495900000000001247961600012       0 NN00000071,206.0,-0.96,0.44,-47.71,223.08,0.0
054180,메디콕스                                ST3100910300000NNN NNNNNNNN0NNYNNNNN0000022950000100001YNY00NNN000000100N0900000000000000000000005002001101600000000000552700000000000276399050012       0 NN0000001,127.0,-0.49,0.2,-25.23,48.15,0.0
054210,이랜텍                                  ST3100910280000NNN NNNNNNNN0NNNNNNNN0000092500000100001NNN00NNN000000060Y0900000003496900000000005002002050900000000002529100000000001264560500012       0 NN000002,2302.0,758.33,0.92,-5.56,113.25,16.0
054220,비츠로시스                              ST3100910280000NNN NNNNNNNN0NNNNNNNN0000004170000100001NNN00NNN000000100N0900000006631790000000005002001122600000000005995300000000002997654050012       0 NN00000019,261.0,-2.46,1.48,45.71,139.65,0.0
054300,팬스타엔터프라이즈                      ST3100910270000NNN NNNNNNNN0NNNNNNNN0000007470000100001NNN00NNN000000100N0900000032885070000000005002002011000000000011574100000000005787094500012       0 NN000000629000,833.0,13.33,0.85,6.67,76.54,0.0
054410,케이피티유                              ST3100910260000NNN NNNNNNNN0NNNNNNNN0000035150000100001NNN00NNN000000100N0900000000066370000000005002002042500000000000572600000000000286322200012       0 NN00000033,198.0,6.28,0.38,6.32,75.08,0.0
054450,텔레칩스                                ST3100910280000NNN NNNNNNNN0NNNNNNNN0000135300000100001NNN00NNN000000100N0900000001482190000000005002004121000000000001514400000000000757211650012       0 NN0000008,2116.0,-5.49,1.02,-6.77,92.95,12.0
054540,삼영엠텍                                ST3100910260000NNN NNNNNNNN0NNNNNNNN0000184000000100001NNN00NNN000000100N0900000033703580000000005002001111500000000001300000000000000751315050012       0 NN0000005,2326.0,38.89,3.01,12.91,56.11,30.0
054620,APS                                     ST3101400000000NNY NNYNNNNN0NNNNNNNN0000041700000100001NNN00NNN000000100N0900000000245320000000005002001120400000000001989400000000001019711050012       0 NN000,808.0,-61.52,0.37,-6.55,86.22,0.0
054630,에이디칩스                              ST3100910310000NNN NNNNNNNN0NNYNNNNN0000015800000100001YNY00NNN000000100N0900000000000000000000005002001111300000000000797000000000000398547300012       0 NN00000001,126.0,-1.25,1.29,-113.7,1263.63,0.0
054670,대한뉴팜                                ST3100910240000NNN NNNNNNNN0NNNNNNNN0000066000000100001NNN00NNN000000100N0900000000435880000000005002002022600000000001435400000000000717746000012       0 NN0000020,942.0,6.09,0.73,13.18,76.41,20.0
054780,키이스트                                ST3101500000000NNN NNNNNNNN0NNNNNNNN0000049150000100001NNN00NNN000000100N0900000001347330000000005002003111400000000001954700000000000977389650012       0 NN0000007,938.0,-8.54,2.22,-21.81,69.9,0.0
054800,아이디스홀딩스                          ST3100600000000NNN NNNNNNNN0NNNNNNNN0000111800000100001NNN00NNN000000100N0900000000140630000000005002001092700000000001034700000000000517387800012       0 NN0000042180,1159.0,4.07,0.32,7.64,37.47,50.0
054920,한컴위드                                ST3000000000000NNN NNNNNNNN0NNNNNNNN0000039000000100001NNN00NNN000000100N0900000004514730000000005002001110100000000002821700000000001410854050012       0 NN0000034,1115.0,-29.26,0.76,10.29,63.96,0.0
054930,유신                                    ST3100600000000NNN NNNNNNNN0NNNNNNNN0000211000000100001NNN00NNN000000100N0900000000223710000000050002002011500000000000300000000000001500000000012       0 NN00000,633.0,2.59,0.43,17.78,98.7,18.0
054940,엑사이엔씨                              ST3101000000000NNN NNNNNNNN0NNNNNNNN0000006750000100001NNN00NNN000000100N0900000001751840000000005002001121300000000003317300000000001658677400012       0 NN00000078,224.0,3.32,0.32,-5.52,85.9,0.0
054950,제이브이엠                              ST2100910270000NNY NNNNNNNN0NNNNYNNN0000280500000100001NNN00NNN000000040Y0900000004552830000000005002006060700000000001208900000000000604494600012       0 NN00000090,3379.0,11.71,1.5,16.06,37.18,100.0
056080,유진로봇                                ST2100910270000NNN NNNNNNNN0NNNNNNNN0000127000000100001NNN00NNN000000100N0900000010891360000000005002001111300000000003751200000000001875607600012       0 NN0000002,5030.0,-157.76,14.09,-8.56,53.28,0.0
056090,시지메드텍                              ST3100910290000NNN NNNNNNNN0NNNNNNNN0000009670000100001NNN00NNN000000100N0900000003886770000000005002015111200000000010325900000000005162951800012       0 NN00000024,1003.0,971.0,1.15,3.84,25.21,0.0
056190,에스에프에이                            ST1100910270000NNY NNNNNNNN0NNNNNNNY0000248500000100001NNN00NNN000000060Y0900000001753040000000005002001121800000000003590800000000001795438000012       0 NY000008434,8887.0,-12.24,0.82,7.2,59.03,76.0
056360,코위버                                  ST3100910280000NNN NNNNNNNN0NNNNNNNN0000057500000100001NNN00NNN000000100N0900000002019500000000005002001120400000000000979600000000000489840000012       0 NN000000,560.0,-13.75,0.43,-2.34,17.94,6.0
056700,신화인터텍                              ST3100910230000NNN NNNNNNNN0NNNNNNNN0000019570000100001NNN00NNN000000100N0900000000423020000000005002001121300000000002913500000000001456754550012       0 NN00000120,570.0,67.48,0.59,9.39,88.59,0.0
056730,CNT85                                   ST3101000000000NNN NNNNNNNN0NNNNNNNN0000006690000100001NNN00NNN000000100N0900000000081980000000005002002010400000000007411100000000003705559300012       0 NN000,491.0,-36.78,0.64,-1.88,25.89,0.0
057030,YBM넷                                   ST3100600000000NNN NNNNNNNN0NNNNNNNN0000031100000100001NNN00NNN000000100N0900000000423510000000005002004060800000000001631200000000000815634850012       0 NN0000,506.0,15.9,0.94,3.2,54.06,20.0
057540,옴니시스템                              ST3100910290000NNN NNNNNNNN0NNNNNNNN0000008000000100001NNN00NNN000000100N0900000002597810000000005002007091900000000005944900000000003072467750012       0 NN00000055,471.0,7.27,0.43,-1.42,22.14,0.0
057680,티사이언티픽                            ST3000000000000NNN NNNNNNNN0NNNNNNNN0000009750000100001NNN00NNN000000100N0900000004653740000000005002002061800000000007124800000000003571725100012       0 NN000000151,705.0,30.94,0.5,-2.61,14.5,0.0
057880,푸른소나무                              ST2000000000000NNN NNNNNNNN0NNYNNNNN0000087900000100001YNY00NNN000000100N0900000000000000000000005002003122900000000002458000000000001229018400012       0 NN00000003,2161.0,-22.71,69.76,-4654.13,0.0,0.0
058110,멕아이씨에스                            ST3100910290000NNN NNNNNNNN0NNNNNNNN0000017990000100001NNN00NNN000000100N0900000000592090000000005002015121400000000001605000000000000802526500012       0 NN000000053,286.0,-2.81,0.65,-14.69,54.98,0.0
058400,KNN                                     ST3101500000000NNN NNNNNNNN0NNNNNNNN0000006990000100001NNN00NNN000000060Y0900000002799110000000005002010110300000000013242900000000006621486000012       0 NN000,926.0,11.46,0.42,2.59,5.74,4.0
058450,한주에이알티                            ST3101500000000NNN NNNNNNNN0NNYNNNNN0000010590000100001NNN00NNN000000100N0900000000565380000000005002002011700000000001479300000000000739681050012       0 NN000000029,158.0,-1.44,0.77,-69.38,108.44,0.0
058470,리노공업                                ST1100910280000NNY NNNNNNNN0NNNNNNNY0000582000000100001NNN00NNN000000030Y0900000004994860000000001002001121800000000007621100000000000762118500012       0 NY0000027,43974.0,38.83,7.04,19.2,5.59,600.0
058610,에스피지                                ST2100910280000NNN NNNNNNNN0NNNNNNNY0000311000000100001NNN00NNN000000060Y0900000002600240000000005002002072300000000002217700000000001108868000012       0 NN0000017,7496.0,57.19,2.95,4.41,61.8,20.0
058630,엠게임                                  ST3000000000000NNN NNNNNNNN0NNNNNNNN0000063500000100001NNN00NNN000000100N0900000001276990000000005002008121900000000001954300000000000977193850012       0 NN000000,1268.0,8.09,0.97,11.66,14.87,32.0
058820,CMG제약                                 ST2100910240000NNY NNNYNNNN0NNNNNNNN0000017940000100001NNN00NNN000000100N0900000005547750000000005002001083100000000014784200000000007392109150012       0 NN00000,2669.0,95.0,1.32,-12.9,56.07,0.0
058970,엠로                                    ST2000000000000 NY N    N  0  N    Y0000435000000100001NNN00NNN000000060Y0900000000939740000000005002021081300000000001235900000000000654408600012       0 NY00000,5512.0,28.02,6.13,1.41,20.66,0.0
059090,미코                                    ST2100910280000NNN NNNNNNNN0NNNNNNNN0000145100000100001NNN00NNN000000060Y0900000011456800000000005002002011500000000003341600000000001670838900012       0 NN00000,4849.0,26.77,4.06,43.09,185.95,0.0
059100,아이컴포넌트                            ST3100910280000NNN NNNNNNNN0NNNNNNNN0000049850000100001NNN00NNN000000100N0900000000143960000000005002008121600000000000707000000000000353543000012       0 NN000000371,349.0,10.6,0.81,8.74,47.91,0.0
059120,아진엑스텍                              ST3100910280000NNN NNNNNNNN0NNNNNNNN0000077000000100001NNN00NNN000000100N0900000000730110000000005002014072400000000000974800000000000507142850012       0 NN00000025,822.0,-28.87,1.84,-6.84,12.07,0.0
